ecommerce_platform_exists,cart_element_found,price_pattern_found,num_currencies_found,ecommerce_keywords_count,anchor_buy_ratio,num_html_tags,text_to_html_ratio,word_count,anchor_count,avg_price_dom_position,url,label,has_kw_cart,has_kw_00,has_kw_shop,has_kw_accessories,has_kw_shopping,has_kw_2025,has_kw_shipping,has_kw_world,has_kw_news,has_kw_ir,has_kw_products,has_kw_eur,has_kw_brands,has_kw_delivery,has_kw_items,has_kw_resources,has_kw_payment,has_kw_ai,has_kw_live,has_kw_community
0,0,0,0,0,0.034,991,0.112,2164,235,-1.0,https://www.ral-farben.de,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0.0,780,0.023,444,69,367.319,https://cheffix.eu,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,2,0.032,1679,0.021,824,187,-1.0,https://www.zalando.co.uk,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,1,0,3,3,0.024,2372,0.054,1677,125,-1.0,https://ivyoak.com,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,3,3,0.01,2173,0.053,1996,291,1507.71,https://www.withmysunglasses.com,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
0,1,1,0,3,0.091,2885,0.01,1028,298,1597.878,https://www.pipstudio.com,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
1,1,0,3,3,0.008,4528,0.034,4451,722,-1.0,https://dakiheaven.eu,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,1,1,0,1,0.151,1725,0.02,1694,385,322.073,https://www.monsoon.co.uk,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
1,1,1,2,4,0.019,3921,0.037,4363,266,2816.505,https://www.fairybell.com/en,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
1,1,1,0,3,0.018,11503,0.017,7251,1586,5127.118,https://www.jbhifi.com.au,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1
1,1,0,0,1,0.0,3463,0.054,5602,442,-1.0,https://theamisycompany.com,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1,2,5,0.033,3424,0.059,3987,756,2157.189,https://www.eurocarparts.com,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
1,1,1,1,3,0.016,4821,0.041,4120,764,3195.41,https://www.agofstore.com,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
0,1,0,0,1,0.016,1470,0.059,1263,126,-1.0,https://www.feuerwear.com,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,2,0.0,1872,0.023,924,204,-1.0,https://weinteufel.de,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0.016,1203,0.042,839,183,-1.0,https://www.77onlineshop.eu,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,2,0.077,2168,0.026,1528,194,1515.067,https://www.maximilian.it/en,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0.011,2712,0.026,1403,474,1758.382,https://veloklinika.lt,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0.0,4667,0.12,4098,1299,1014.818,https://www.medikos.lt,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0.0,979,0.077,680,144,-1.0,https://www.vynokerai.lt,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,3,2,0.033,884,0.03,1127,122,266.235,https://store.dji.com/l,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0
0,1,1,0,1,0.036,4739,0.018,2952,280,2465.825,https://www.chasin.com,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
0,1,0,0,1,0.002,2229,0.063,3141,506,-1.0,https://www.scandinavian-lifestyle.de,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,2,0.0,1473,0.037,1238,160,-1.0,https://q2wholesale.nl,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,2,0.182,3696,0.023,3033,313,2184.978,https://sockwell.eu,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
1,1,1,0,0,0.25,70,0.031,108,8,23.143,https://mythsandmagic.myshopify.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,3,0.089,2931,0.019,3708,965,930.333,https://www.sweetwater.com/,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
0,1,0,3,0,0.0,3593,0.076,4451,595,-1.0,dlsite.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,1,3,1,0.06,3020,0.028,2117,182,982.984,https://fabrap.co,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0
1,1,1,0,1,0.024,4682,0.025,3733,377,3010.642,https://nikinclothing.com,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,3,0.033,2480,0.042,1777,779,839.333,https://sportfits.eu,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
0,1,1,0,4,0.039,2694,0.033,2332,380,1597.895,https://www.tinneystoys.com,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
0,1,0,0,1,0.018,1321,0.002,636,56,660.377,https://www.chaldal.com/,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
0,1,1,0,3,0.007,4148,0.035,2542,433,-1.0,https://www.pickaboo.com/,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
0,1,1,0,1,0.05,2509,0.019,3051,698,1831.5,https://www.rokomari.com/,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
0,1,0,0,1,0.029,3104,0.046,2025,580,-1.0,https://othoba.com/,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0.105,1559,0.016,966,143,903.0,https://www.priyoshop.com/,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0.0,1431,0.009,749,93,-1.0,https://bikroy.com/,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,3,0.117,4100,0.025,2313,513,-1.0,https://www.banglashoppers.com/,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
0,1,1,0,1,0.013,2120,0.008,1183,303,1627.889,https://www.shwapno.com/,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
1,1,0,0,1,0.02,4639,0.03,2524,713,-1.0,https://www.bdshop.com/,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1
0,0,0,0,0,0.004,2116,0.027,2075,542,-1.0,https://www.shajgoj.com/,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,1,0.085,4725,0.009,2439,692,2216.797,https://www.khaasfood.com/,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1,1,0,0,2,0.019,2052,0.023,1058,515,-1.0,https://www.lerevecraze.com/,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0.017,2726,0.029,1591,414,-1.0,https://www.fabrilife.com/,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,1,0,1,0.004,3903,0.062,3968,1655,3563.487,https://www.startech.com.bd/,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
0,1,0,0,2,0.006,4720,0.04,3995,1445,1585.0,https://www.ryanscomputers.com/,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1,1,1,0,3,0.005,22890,0.011,9084,6314,-1.0,https://www.techlandbd.com/,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0
1,1,0,0,4,0.091,3179,0.026,3753,341,-1.0,https://www.ubuy.com.bd/en/,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0
1,1,1,0,1,0.013,2258,0.015,2388,377,-1.0,https://www.sumashtech.com/,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0
0,0,1,0,0,0.006,1652,0.043,1709,179,-1.0,https://www.mobiledokan.com/,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,1,1,0,3,0.019,1608,0.021,1975,260,1000.135,https://www.applegadgetsbd.com/,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,1,0,0,2,0.07,1749,0.013,766,298,5.0,https://www.butterflygroupbd.com/,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1,1,1,0,1,0.021,5921,0.014,3264,817,4218.857,https://www.arogga.com/,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0,1,0,0,3,0.118,1586,0.017,1349,136,-1.0,https://www.gadgetandgear.com/,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0
1,1,0,0,3,0.115,581,0.039,367,113,-1.0,https://www.computechbd.com/,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,2,0.0,3870,0.017,2871,869,2970.933,https://www.globalbrand.com.bd/,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0
1,1,1,0,1,0.066,2435,0.04,2073,635,-1.0,https://www.techbd.com.bd/,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0,1,1,0,0,0.011,2590,0.046,1989,797,-1.0,https://www.bdstall.com/,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0.013,971,0.171,2197,160,-1.0,https://www.clickbd.com/,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,0,0.0,1050,0.007,707,53,-1.0,https://www.foodpanda.com.bd/,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,3,0.0,611,0.028,613,50,-1.0,https://www.shebaxyz.com/,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,3,0.134,1270,0.016,583,134,795.0,https://www.banglacart.com/,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,2,0.171,612,0.024,271,117,-1.0,https://www.fashionablebd.com/,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0.044,2018,0.025,1285,339,1446.507,https://www.kapruka.com/,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0
0,1,0,0,2,0.007,9301,0.033,5848,1892,-1.0,https://takas.lk/,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
0,1,0,0,2,0.014,2259,0.037,1598,568,-1.0,https://glomark.lk/,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,2,0.016,2845,0.036,2256,811,-1.0,https://bigdeals.lk/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,2,0.034,5533,0.044,4842,1377,-1.0,https://wasi.lk/,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0.011,1421,0.01,892,91,-1.0,https://ikman.lk/,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,2,0.23,7437,0.046,5850,1016,-1.0,https://buyabans.com/,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
0,1,0,1,1,0.015,4277,0.014,2950,612,1655.75,https://www.singer.lk/,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,1,0,1,1,0.056,1837,0.008,967,144,-1.0,https://zigzag.lk/,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,2,4,0.084,2933,0.012,1413,320,959.0,https://mirrormirror.lk/,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1,1,0,0,1,0.264,2016,0.013,1360,231,713.667,https://catchme.lk/,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0.017,4518,0.041,3555,817,-1.0,https://lifemobile.lk/,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0
1,1,0,0,4,0.056,2907,0.017,1778,303,-1.0,https://simplytek.lk/,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,1,0,0,0,0.006,1810,0.055,1811,336,-1.0,https://gamestreet.lk/,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,4,0.088,5532,0.071,7604,1657,-1.0,https://laptop.lk/,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,1,0,0,1,0.206,1423,0.036,923,131,-1.0,https://nanotek.lk/,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,1,0,0,0,0.103,1817,0.045,1511,165,-1.0,https://www.cargillsonline.com/,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0.0,323,0.055,303,48,-1.0,https://www.softlogic.lk/,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0.004,1427,0.015,1584,223,-1.0,https://www.dilmah.com/,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.0,43,0.017,45,1,-1.0,https://www.olex.lk/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0.081,2812,0.023,2303,358,32.667,https://www.coolplanet.lk/,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,0,0,4,0.059,734,0.007,654,85,600.5,https://www.nolimit.lk/,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
1,1,1,1,1,0.032,2669,0.032,1666,439,2021.778,https://www.fashionbug.lk/,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1,1,0,0,0,0.078,1377,0.015,792,64,25.667,https://www.fashionmarket.lk/,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,0,0,3,0.071,9682,0.018,6417,1244,-1.0,https://www.thilakawardhana.com/,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
1,1,1,1,1,0.029,2464,0.019,1407,172,1470.625,https://drhyman.com/,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1,1,0,0,0,0.002,9123,0.023,9858,3100,6663.9,promessedefleurs.com,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0.033,1456,0.03,1308,392,804.875,deere.com,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0
1,1,0,0,1,0.114,2607,0.01,2070,502,-1.0,https://www.gibson.com/,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,1,4,0.124,2402,0.018,1868,429,1031.226,https://www.fender.com/,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,1,1,3,3,0.005,2083,0.019,1204,184,1802.97,https://www.artstation.com/,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
0,1,0,0,0,0.0,1384,0.009,786,210,-1.0,naver.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,5,0.042,5940,0.016,3171,838,3703.483,https://www.musiciansfriend.com/,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
1,1,1,0,1,0.049,487,0.019,372,41,-1.0,https://rachelhollis.com/,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,2,0.025,4238,0.017,1609,324,2506.904,https://www.thomann.de/,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
0,1,1,0,0,0.007,2794,0.059,2146,446,1681.599,baumschule-horstmann.de,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1,0.186,1222,0.034,1091,264,557.26,https://www.discogs.com/,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.012,795,0.008,461,82,-1.0,https://www.runrepeat.com/,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,3,0.034,5350,0.016,4214,1133,2499.077,https://www.vintageking.com/,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
1,1,0,0,1,0.0,757,0.02,891,98,102.333,https://www.weebly.com/,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,0.122,685,0.006,742,98,228.692,https://www.artofwhere.com/,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.009,1758,0.031,2238,456,205.833,https://consequence.net/,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1,1,1,0,2,0.039,1398,0.012,1069,102,755.271,burpee.com,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0.075,1281,0.019,1021,160,490.469,https://www.amazon.com/music/,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1,1,1,0,4,0.014,5701,0.014,2253,657,3262.22,gurneys.com,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0.002,1872,0.064,2236,501,1413.078,https://www.gearslutz.com/,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
1,1,0,0,1,0.053,644,0.024,573,76,207.333,https://www.bhphotovideo.com/,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0.013,2362,0.077,5009,720,2022.369,thompson-morgan.com,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0
0,1,1,0,4,0.034,2332,0.035,2303,698,652.267,https://www.zzounds.com/,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
1,1,0,0,1,0.0,223,0.007,99,43,10.0,https://www.facebook.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0.0,420,0.001,117,16,172.5,https://www.instagram.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.0,1296,0.017,682,80,33.667,https://www.whatsapp.com/,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.033,300,0.101,299,61,-1.0,https://telegram.org/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,198,0.039,434,14,-1.0,https://sci-hub.hkvisa.net/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,82,0.427,341,6,-1.0,https://watchhowimetyourmother.online/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0.0,3280,0.791,90242,251,-1.0,https://www.answering-christianity.com/barnabas.htm,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.042,543,0.219,1579,118,-1.0,https://www.ipqualityscore.com/threat-feeds/malicious-url-scanner,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0,0,0,0,1,0.002,2517,0.088,2727,574,-1.0,https://yourmovies.xyz/tvshows/the-big-bang-theory/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,73,0.0,10,0,-1.0,https://www.virustotal.com/gui/home/upload,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.0,1263,0.105,3087,77,416.273,https://www.mirmehedipritom.com/home,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0.016,1317,0.014,3650,61,741.579,https://www.ibm.com/think/topics/few-shot-learning,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1
0,1,0,0,0,0.048,96,0.024,76,21,-1.0,https://floorplancreator.net/account/login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0.022,1874,0.022,1894,182,1173.429,https://securecomm.eai-conferences.org/2025/call-for-paper/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0.078,400,0.01,503,51,142.0,https://www.scamner.com/latest,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0.0,1613,0.336,5336,527,211.2,https://www.aldaily.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0.0,1896,0.038,1311,37,-1.0,https://bismillahagro.in/,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0.0,1729,0.003,1841,112,360.0,https://dzen.ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0.062,1087,0.014,1386,32,307.442,https://www.netflix.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0.151,3195,0.047,3351,258,1520.519,https://www.microsoft.com/en-gb/microsoft-365/outlook/outlook-email-plan,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0.0,128,0.028,149,5,-1.0,icloud.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,2172,0.001,127,26,-1.0,youtu.be,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,219,0.024,200,8,-1.0,skype.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.091,1401,0.002,230,33,-1.0,pinterest.com,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0.077,2275,0.04,2048,285,1615.926,digicert.com,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0.0,418,0.015,124,94,-1.0,viewland.jp,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,97,0.004,12,7,-1.0,panelpurposeful.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.0,1583,0.03,1135,110,-1.0,osaka-baytower.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,6372,0.103,11741,316,-1.0,vurderingsportalen.dk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.0,515,0.03,462,80,-1.0,the-cutest.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,308,0.137,629,59,-1.0,textbot.ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,622,0.028,260,112,-1.0,vip-times.co.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,186,0.015,126,26,-1.0,ddex.io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.003,2331,0.036,1157,866,-1.0,xnxx.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0.021,420,0.252,1149,47,59.462,pleskserver22.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,631,0.083,1209,153,-1.0,cosposrts.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.0,175,0.092,219,61,-1.0,m4uhdtv.tv,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,10,0.056,8,1,-1.0,videosdata.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,1294,0.013,974,146,481.214,bancoinvest.pt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0.0,400,0.369,1989,116,93.091,miskatonic.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0.0,1360,0.045,1367,252,705.318,blogdothiagolima.com.br,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017,1226,0.058,930,172,-1.0,unmuhpnk.ac.id,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0.005,2775,0.209,929,910,-1.0,stronganal.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,460,0.15,1619,39,-1.0,ccdnsworld.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0,954,0.166,1236,96,-1.0,statrielt.ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0.0,715,0.151,941,135,-1.0,turok-serial.fun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,5,0.26,3,0,-1.0,rays.link,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,67,0.023,24,1,-1.0,snobessentials.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,406,0.058,431,66,-1.0,mareincampania.it,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.011,2339,0.039,3920,187,-1.0,themixer.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
